Root,Word,Count
قضي,ليقضوا,1
قضي,فقضى,1
قضي,قضينا,2
قضي,قضوا,1
قضي,يقضون,1
قضي,فقضىهن,1
قضي,ليقض,1
قضي,القاضية,1
قضي,يقض,1
جحم,الجحيم,23
جحم,جحيم,2
جحم,وجحيما,1
رضو,ترضى,2
رضو,ترضىها,1
رضو,مرضات,4
رضو,ترضوا,2
رضو,تراض,2
رضو,ترضون,1
رضو,ورضون,5
رضو,رضون,3
رضو,ترضيتم,1
رضو,يرضى,4
رضو,ورضونا,3
رضو,ورضيت,1
رضو,رضونه,2
رضو,رضى,5
رضو,ورضوا,5
رضو,وليرضوه,1
رضو,يرضونكم,1
رضو,ترضونها,1
رضو,ارضيتم,1
رضو,رضوا,4
رضو,ليرضوكم,1
رضو,يرضوه,1
رضو,رضيتم,1
رضو,لترضوا,1
رضو,رضيا,1
رضو,مرضيا,1
رضو,لترضى,1
رضو,ورضى,1
رضو,ارتضى,3
رضو,يرضونه,1
رضو,ترضىه,2
رضو,ويرضين,1
رضو,يرضه,1
رضو,ويرضى,1
رضو,مرضاتى,1
رضو,راضية,4
رضو,مرضية,1
رضو,فترضى,1
ملل,ملتهم,2
ملل,ملة,9
ملل,وليملل,1
ملل,يمل,1
ملل,فليملل,1
ملل,ملتنا,2
ملل,ملتكم,1
ملل,الملة,1
تمم,فاتمهن,1
تمم,ولاتم,1
تمم,اتموا,1
تمم,واتموا,1
تمم,يتم,3
تمم,واتممت,1
تمم,وليتم,1
تمم,وتمت,3
تمم,تماما,1
تمم,واتممنها,1
تمم,فتم,1
تمم,فاتموا,1
تمم,ويتم,2
تمم,اتمها,1
تمم,اتممت,1
تمم,متم,1
تمم,اتمم,1
ذرر,ذريتى,4
ذرر,ذريتنا,1
ذرر,ذرية,10
ذرر,وذريتها,1
ذرر,ذرة,6
ذرر,ذريته,4
ذرر,وذريتهم,3
ذرر,ذريتهم,4
ذرر,وذرية,1
ذرر,وذريته,1
ذرر,وذريتنا,1
ذرر,ذريتهما,2
نيل,ينال,2
نيل,تنالوا,1
نيل,تناله,1
نيل,ينالهم,2
نيل,سينالهم,1
نيل,ينالوا,2
نيل,ينالون,1
نيل,نيلا,1
نيل,يناله,1
بيت,البيت,12
بيت,بيتى,3
بيت,البيوت,4
بيت,بيوتكم,6
بيت,بيت,5
بيت,يبيتون,3
بيت,بيته,1
بيت,بيتا,5
بيت,بيوتا,9
بيت,بيتك,2
بيت,بيتها,1
بيت,بالبيت,1
بيت,بيوت,10
بيت,لنبيتنه,1
بيت,بيوتهم,2
بيت,لبيت,1
بيت,بيوتنا,1
بيت,بيوتكن,2
بيت,لبيوتهم,1
بيت,ولبيوتهم,1
بيت,والبيت,1
بيت,بيوتهن,1
طوف,للطائفين,2
طوف,يطوف,2
طوف,طائفة,17
طوف,طائفتان,2
طوف,وطائفة,3
طوف,طائفتين,1
طوف,الطوفان,2
طوف,طئف,1
طوف,الطائفتين,1
طوف,وليطوفوا,1
طوف,طوفون,1
طوف,يطاف,2
طوف,ويطوف,2
طوف,يطوفون,1
طوف,فطاف,1
طوف,طائف,1
طوف,ويطاف,1
عكف,والعكفين,1
عكف,عكفون,2
عكف,يعكفون,1
عكف,عكفين,2
عكف,عاكفا,1
عكف,العكف,1
عكف,معكوفا,1
بلد,بلدا,1
بلد,البلد,9
بلد,لبلد,1
بلد,والبلد,1
بلد,بلد,2
بلد,بلدة,4
بلد,البلدة,1
صير,المصير,23
صير,مصيرا,3
صير,مصيركم,1
صير,ومصيرا,1
صير,تصير,1
قعد,القواعد,2
قعد,مقعد,3
قعد,وقعدوا,1
قعد,وقعودا,2
قعد,القعدون,1
قعد,القعدين,4
قعد,تقعدوا,2
قعد,قعدون,1
قعد,تقعد,1
قعد,لاقعدن,1
قعد,واقعدوا,1
قعد,اقعدوا,1
قعد,بمقعدهم,1
قعد,بالقعود,1
قعد,فاقعدوا,1
قعد,وقعد,1
قعد,قاعدا,1
قعد,فتقعد,2
قعد,والقوعد,1
قعد,قعيد,1
قعد,نقعد,1
قعد,قعود,1
نسك,مناسكنا,1
نسك,نسك,1
نسك,منسككم,1
نسك,ونسكى,1
نسك,منسكا,2
نسك,ناسكوه,1
عزز,العزيز,64
عزز,العزة,8
عزز,عزيز,24
عزز,وتعز,1
عزز,عزيزا,7
عزز,اعزة,2
عزز,بعزيز,4
عزز,اعز,1
عزز,واعز,1
عزز,عزا,1
عزز,بعزة,1
عزز,فعززنا,1
عزز,عزة,1
عزز,وعزنى,1
عزز,فبعزتك,1
عزز,والعزى,1
عزز,الاعز,1
رغب,يرغب,1
رغب,وترغبون,1
رغب,رغبون,2
رغب,يرغبوا,1
رغب,اراغب,1
رغب,رغبا,1
رغب,فارغب,1
صفو,اصطفينه,1
صفو,اصطفى,4
صفو,اصطفىه,1
صفو,صفوان,1
صفو,اصطفىك,1
صفو,واصطفىك,1
صفو,اصطفيتك,1
صفو,افاصفىكم,1
صفو,يصطفى,1
صفو,اصطفينا,1
صفو,المصطفين,1
صفو,لاصطفى,1
صفو,واصفىكم,1
صفو,مصفى,1
وصي,ووصى,1
وصي,الوصية,2
وصي,موص,1
وصي,وصية,6
وصي,يوصيكم,1
وصي,يوصى,2
وصي,يوصين,1
وصي,توصون,1
وصي,وصينا,2
وصي,وصىكم,4
وصي,واوصنى,1
وصي,ووصينا,3
وصي,توصية,1
وصي,وصى,1
وصي,اتواصوا,1
وصي,وتواصوا,4
حضر,حضر,5
حضر,حاضرى,1
حضر,حاضرة,2
حضر,محضرا,1
حضر,واحضرت,1
حضر,حاضرا,1
حضر,لنحضرنهم,1
حضر,يحضرون,1
حضر,المحضرين,2
حضر,محضرون,5
حضر,لمحضرون,2
حضر,حضروه,1
حضر,محتضر,1
حضر,احضرت,1
أبو,ابائك,1
أبو,ابانا,11
أبو,اباؤهم,4
أبو,اباكم,4
أبو,ولابويه,1
أبو,ابواه,2
أبو,اباؤكم,5
أبو,لابيه,9
أبو,ابائهم,3
أبو,اباؤنا,7
أبو,ابويكم,1
أبو,واباؤكم,5
أبو,يابت,8
أبو,ابويك,1
أبو,ابينا,1
أبو,ابيكم,4
أبو,يابانا,6
أبو,اباهم,5
أبو,اباى,1
أبو,اباه,1
أبو,ابيهم,1
أبو,ابوهم,2
أبو,ابا,3
أبو,ابى,4
أبو,ابويه,2
أبو,لابائهم,2
أبو,ابوهما,1
أبو,ابوك,1
أبو,واباهم,3
أبو,ابائنا,2
أبو,واباؤنا,3
أبو,ابائهن,2
أبو,ابائكم,4
أبو,لابى,1
أبو,وابونا,1
أبو,اواباؤنا,2
أبو,بـابائنا,2
أبو,وابيه,1
حنف,حنيفا,10
حنف,حنفا,2
سبط,والاسباط,4
سبط,اسباطا,1
كفي,فسيكفيكهم,1
كفي,يكفيكم,1
كفي,وكفى,21
كفي,فكفى,1
كفي,كفى,5
كفي,كفينك,1
كفي,يكفهم,1
كفي,بكاف,1
كفي,يكف,1
صبغ,صبغة,2
صبغ,وصبغ,1
وسط,وسطا,1
وسط,الوسطى,1
وسط,اوسط,1
وسط,اوسطهم,1
وسط,فوسطن,1
عقب,عقبيه,3
عقب,العقاب,16
عقب,عقبة,27
عقب,اعقبكم,3
عقب,اعقابنا,1
عقب,والعقبة,3
عقب,فاعقبهم,1
عقب,العقبة,3
عقب,معقبت,1
عقب,عقبى,4
عقب,عقاب,4
عقب,وعقبى,1
عقب,معقب,1
عقب,عاقبتم,1
عقب,فعاقبوا,1
عقب,عوقبتم,1
عقب,عقبا,1
عقب,عاقب,1
عقب,عوقب,1
عقب,يعقب,2
عقب,عقبه,1
عقب,عقبتهما,1
عقب,فعاقبتم,1
عقب,عقبها,1
ضيع,ليضيع,1
ضيع,يضيع,4
ضيع,اضيع,1
ضيع,نضيع,3
ضيع,اضاعوا,1
رأف,لروف,5
رأف,روف,6
رأف,رافة,2
شطر,شطر,3
شطر,شطره,2
مري,الممترين,4
مري,تمترون,2
مري,مرية,5
مري,يمترون,2
مري,تمار,1
مري,مرا,1
مري,يمارون,1
مري,تمترن,1
مري,افتمرونه,1
مري,تتمارى,1
مري,فتماروا,1
سبق,فاستبقوا,3
سبق,سبقكم,2
سبق,سبقوا,1
سبق,سبق,4
سبق,والسبقون,2
سبق,سبقت,7
سبق,نستبق,1
سبق,واستبقا,1
سبق,تسبق,2
سبق,يسبقونه,1
سبق,سبقون,1
سبق,يسبقونا,1
سبق,سبقين,1
سبق,سابقۢ,1
سبق,سابق,1
سبق,سبقونا,2
سبق,السبقون,1
سبق,بمسبوقين,2
سبق,سابقوا,1
سبق,فالسبقت,1
سبق,سبقا,1
جوع,والجوع,1
جوع,الجوع,1
جوع,تجوع,1
جوع,جوع,2
نقص,ونقص,2
نقص,ينقصوكم,1
نقص,تنقصوا,1
نقص,منقوص,1
نقص,ننقصها,2
نقص,ينقص,1
نقص,تنقص,1
نقص,انقص,1
مول,الامول,3
مول,المال,4
مول,امولكم,11
مول,امول,5
مول,امولهم,20
مول,ماله,6
مول,بامولكم,3
مول,بامولهم,8
مول,مال,6
مول,وامول,1
مول,امولا,2
مول,وامولهم,3
مول,وامولا,1
مول,مالا,7
مول,امولنا,2
مول,بامول,2
مول,بمال,1
مول,ماليه,1
مرو,والمروة,1
جنح,جناح,25
جنح,بجناحيه,1
جنح,جنحوا,1
جنح,فاجنح,1
جنح,جناحك,4
جنح,جناحۢ,1
جنح,اجنحة,1
طوع,تطوع,2
طوع,استطعوا,4
طوع,يستطيعون,15
طوع,يستطيع,2
طوع,واطعنا,6
طوع,اطيعوا,5
طوع,واطيعون,11
طوع,طوعا,4
طوع,استطاع,1
طوع,تطيعوا,5
طوع,واطيعوا,14
طوع,اطاعونا,1
طوع,يطع,6
طوع,يستطع,2
طوع,اطعنكم,1
طوع,ليطاع,1
طوع,اطاع,1
طوع,طاعة,3
طوع,تستطيعوا,1
طوع,فطوعت,1
طوع,استطعت,3
طوع,تطع,8
طوع,اطعتموهم,1
طوع,استطعتم,5
طوع,استطعنا,1
طوع,ويطيعون,1
طوع,المطوعين,1
طوع,تستطيع,4
طوع,تستطع,1
طوع,تسطع,1
طوع,اسطعوا,1
طوع,اطعتم,1
طوع,تطيعوه,1
طوع,تستطيعون,1
طوع,تطعهما,2
طوع,واطعن,1
طوع,اطعنا,2
طوع,يطاع,1
طوع,طائعين,1
طوع,فاطاعوه,1
طوع,سنطيعكم,1
طوع,يطيعكم,1
طوع,نطيع,1
طوع,مطاع,1
طوع,تطعه,1
فلك,والفلك,2
فلك,الفلك,21
فلك,فلك,2
بثث,وبث,3
بثث,بثى,1
بثث,بث,1
بثث,يبث,1
بثث,منبثا,1
بثث,مبثوثة,1
بثث,المبثوث,1
دبب,دابة,14
دبب,الدواب,2
دبب,والدواب,2
صرف,وتصريف,2
صرف,صرفكم,1
صرف,يصرف,1
صرف,نصرف,4
صرف,صرفت,1
صرف,ساصرف,1
صرف,انصرفوا,1
صرف,صرف,1
صرف,تصرفون,2
صرف,مصروفا,1
صرف,لنصرف,1
صرف,تصرف,1
صرف,فصرف,1
صرف,صرفنا,4
صرف,مصرفا,1
صرف,وصرفنا,2
صرف,ويصرفه,1
صرف,صرفا,1
صرف,صرفنه,1
صرف,اصرف,1
صرف,يصرفون,1
سحب,والسحاب,1
سحب,سحابا,4
سحب,السحاب,2
سحب,سحاب,2
سحب,يسحبون,2
سخر,المسخر,1
سخر,ويسخرون,2
سخر,سخروا,3
سخر,مسخرت,2
سخر,فيسخرون,1
سخر,سخر,6
سخر,تسخروا,1
سخر,نسخر,1
سخر,تسخرون,1
سخر,وسخر,11
سخر,مسخرتۢ,1
سخر,وسخرنا,1
سخر,سخرنها,1
سخر,سخرها,2
سخر,سخريا,3
سخر,يستسخرون,1
سخر,سخرنا,1
سخر,فسخرنا,1
سخر,السخرين,1
سخر,يسخر,1
حبب,يحبونهم,1
حبب,كحب,1
حبب,حبا,7
حبب,حبه,2
حبب,يحب,39
حبب,تحبوا,1
حبب,ويحب,1
حبب,حبة,5
حبب,حب,2
حبب,تحبون,6
حبب,يحببكم,1
حبب,تحبونهم,1
حبب,يحبونكم,1
حبب,ويحبون,1
حبب,واحبؤه,1
حبب,يحبهم,1
حبب,ويحبونه,1
حبب,احب,4
حبب,الحب,1
حبب,استحبوا,2
حبب,يحبون,4
حبب,يستحبون,1
حبب,محبة,1
حبب,احببت,2
حبب,فاستحبوا,1
حبب,حبب,1
حبب,ايحب,1
حبب,وحب,1
حبب,والحب,1
حبب,تحبونها,1
حبب,وتحبون,1
حبب,لحب,1
سبب,الاسباب,1
سبب,تسبوا,1
سبب,فيسبوا,1
سبب,سببا,4
سبب,بسبب,1
سبب,الاسبب,2
سبب,اسبب,1
كرر,كرة,4
كرر,الكرة,1
كرر,كرتين,1
حسر,حسرت,2
حسر,حسرة,2
حسر,يحسرتنا,1
حسر,محسورا,1
حسر,الحسرة,1
حسر,يستحسرون,1
حسر,يحسرة,1
حسر,يحسرتى,1
حسر,حسير,1
حسر,لحسرة,1
حلل,حللا,4
حلل,احل,7
حلل,محله,2
حلل,يحل,5
حلل,تحل,2
حلل,واحل,2
حلل,ولاحل,1
حلل,حلا,1
حلل,وحلئل,1
حلل,احلت,2
حلل,محلى,1
حلل,تحلوا,1
حلل,حللتم,1
حلل,حل,4
حلل,ويحل,3
حلل,يحلونه,1
حلل,فيحلوا,1
حلل,وحللا,1
حلل,واحلوا,1
حلل,حلل,1
حلل,واحلل,1
حلل,فيحل,1
حلل,يحلل,1
حلل,واحلت,1
حلل,محلها,1
حلل,احللنا,1
حلل,احلنا,1
حلل,يحلون,1
حلل,تحلة,1
خطو,خطوت,5
فحش,والفحشا,2
فحش,بالفحشا,3
فحش,فحشة,4
فحش,الفحشة,5
فحش,بفحشة,4
فحش,الفوحش,2
فحش,الفحشا,2
فحش,والفوحش,2
لفو,الفينا,1
لفو,والفيا,1
لفو,الفوا,1
نعق,ينعق,1
ندي,وندا,1
ندي,فنادته,1
ندي,مناديا,1
ندي,ينادى,1
ندي,ناديتم,1
ندي,ونادىهما,1
ندي,ونودوا,1
ندي,ونادى,6
ندي,ونادوا,2
ندي,نادوا,1
ندي,نادى,7
ندي,ندا,1
ندي,فنادىها,1
ندي,وندينه,2
ندي,نديا,1
ندي,نودى,4
ندي,فنادى,2
ندي,نادينا,1
ندي,يناديهم,4
ندي,ناديكم,1
ندي,نادىنا,1
ندي,فنادوا,2
ندي,ينادون,2
ندي,التناد,1
ندي,ينادونك,1
ندي,يناد,1
ندي,المناد,1
ندي,ينادونهم,1
ندي,فتنادوا,1
ندي,نادىه,1
ندي,ناديه,1
لحم,ولحم,5
لحم,لحما,4
لحم,لحم,2
لحم,لحومها,1
خنزر,الخنزير,3
خنزر,والخنازير,1
خنزر,خنزير,1
هلل,اهل,4
هلل,الاهلة,1
بطن,بطونهم,3
بطن,بطنى,1
بطن,بطانة,1
بطن,وباطنه,1
بطن,بطون,4
بطن,بطن,2
بطن,بطونه,1
بطن,بطونها,2
بطن,بطنه,2
بطن,وباطنة,1
بطن,البطون,3
بطن,ببطن,1
بطن,بطائنها,1
بطن,والباطن,1
بطن,باطنه,1
رقب,الرقاب,3
رقب,رقيبا,2
رقب,رقبة,6
رقب,الرقيب,1
رقب,يرقبوا,1
رقب,يرقبون,1
رقب,وارتقبوا,1
رقب,رقيب,2
رقب,ترقب,1
رقب,يترقب,2
رقب,فارتقب,2
رقب,مرتقبون,1
رقب,فارتقبهم,1
قصص,القصاص,2
قصص,قصاص,2
قصص,القصص,4
قصص,قصصنهم,1
قصص,نقصصهم,1
قصص,يقص,2
قصص,يقصون,2
قصص,فلنقصن,1
قصص,نقص,5
قصص,فاقصص,1
قصص,نقصه,1
قصص,تقصص,1
قصص,قصصهم,1
قصص,قصصنا,2
قصص,قصصا,1
قصص,قصيه,1
قصص,وقص,1
قصص,نقصص,1
حرر,الحر,3
حرر,بالحر,1
حرر,محررا,1
حرر,فتحرير,3
حرر,وتحرير,1
حرر,تحرير,1
حرر,حرا,1
حرر,حرير,2
حرر,الحرور,1
حرر,وحريرا,1
أنث,والانثى,4
أنث,بالانثى,2
أنث,انثى,8
أنث,كالانثى,1
أنث,الانثيين,6
أنث,انثا,5
أنث,وانثا,1
أنث,وانثى,1
أنث,الانثى,2
أخو,اخيه,10
أخو,فاخونكم,3
أخو,اخونا,2
أخو,لاخونهم,4
أخو,اخوة,4
أخو,اخ,2
أخو,اخت,2
أخو,واخوتكم,2
أخو,الاخ,1
أخو,الاخت,1
أخو,الاختين,1
أخو,واخى,2
أخو,اخى,4
أخو,واخونهم,2
أخو,اختها,2
أخو,اخاهم,8
أخو,واخاه,3
أخو,لاخيه,1
أخو,ولاخى,1
أخو,واخونكم,2
أخو,واخيه,4
أخو,اخوتك,1
أخو,واخوته,1
أخو,واخوه,1
أخو,باخ,1
أخو,اخانا,2
أخو,اخاه,4
أخو,اخوك,1
أخو,اخوتى,1
أخو,اخون,1
أخو,ياخت,1
أخو,اختك,1
أخو,واخوك,1
أخو,اخونهن,4
أخو,اخوتهن,2
أخو,اخونكم,1
أخو,اخوتكم,1
أخو,اخوهم,4
أخو,لاخته,1
أخو,باخيك,1
أخو,اخا,1
أخو,اخويكم,1
أخو,واخون,1
أخو,اخونهم,1
أخو,ولاخوننا,1
أدي,وادا,1
أدي,فليؤد,1
أدي,يؤده,2
أدي,تؤدوا,1
أدي,ادوا,1
لبب,الالبب,16
جنف,جنفا,1
جنف,متجانف,1
صوم,الصيام,3
صوم,تصوموا,1
صوم,فليصمه,1
صوم,صيام,1
صوم,فصيام,4
صوم,صياما,1
صوم,صوما,1
صوم,والصئمين,1
صوم,والصئمت,1
سفر,سفر,5
سفر,وسفرا,1
سفر,سفرنا,1
سفر,اسفارنا,1
سفر,اسفارۢا,1
سفر,اسفر,1
سفر,سفرة,1
سفر,مسفرة,1
طوق,يطيقونه,1
طوق,طاقة,2
طوق,سيطوقون,1
شهر,شهر,4
شهر,الشهر,4
شهر,بالشهر,1
شهر,اشهر,5
شهر,شهرين,2
شهر,والشهر,1
شهر,الاشهر,1
شهر,الشهور,1
شهر,شهرا,2
رمض,رمضان,1
قرأ,القران,43
قرأ,قرو,1
قرأ,قرئ,2
قرأ,والقران,5
قرأ,بقران,1
قرأ,قران,3
قرأ,يقرون,2
قرأ,قرنا,2
قرأ,قرانا,7
قرأ,وقران,3
قرأ,قرات,2
قرأ,اقرا,3
قرأ,نقرؤه,1
قرأ,وقرانا,1
قرأ,لتقراه,1
قرأ,بالقران,2
قرأ,فقراه,1
قرأ,لقران,1
قرأ,اقروا,1
قرأ,فاقروا,2
قرأ,وقرانه,1
قرأ,قرانه,2
قرأ,سنقرئك,1
يسر,اليسر,1
يسر,استيسر,2
يسر,والميسر,3
يسر,ميسرة,1
يسر,يسيرا,7
يسر,يسير,8
يسر,ميسورا,1
يسر,يسرا,6
يسر,يسرنه,2
يسر,ويسر,1
يسر,يسرنا,4
يسر,تيسر,2
يسر,يسره,1
يسر,ونيسرك,1
يسر,لليسرى,2
يسر,فسنيسره,2
عسر,العسر,3
عسر,عسرة,1
عسر,العسرة,1
عسر,عسرا,1
عسر,عسيرا,1
عسر,عسر,2
عسر,تعاسرتم,1
عسر,عسير,1
عسر,للعسرى,1
كمل,ولتكملوا,1
كمل,كاملة,2
كمل,كاملين,1
كمل,اكملت,1
جوب,اجيب,1
جوب,فليستجيبوا,2
جوب,استجابوا,4
جوب,فاستجاب,3
جوب,اجبتم,2
جوب,يستجيب,2
جوب,جواب,4
جوب,استجيبوا,2
جوب,اجيبت,1
جوب,يستجيبوا,5
جوب,مجيب,1
جوب,يستجيبون,1
جوب,فاستجبتم,1
جوب,نجب,1
جوب,فتستجيبون,1
